shipment_id,transaction_id,ship_date,delivery_date,status,courier
SHP61375,TXN00011270,2024-02-02,2024-02-04,Delivered,BlueDart
SHP49801,TXN00088137,2024-01-21,2024-01-28,Delivered,Delhivery
SHP91944,TXN00016166,2024-03-29,2024-03-31,Delivered,BlueDart
SHP32192,TXN00035882,2024-03-31,2024-04-08,Delivered,Delhivery
SHP38152,TXN00099961,2024-05-22,2024-06-01,Delivered,Shadowfax
SHP94944,TXN00057653,2024-04-22,2024-04-28,Delivered,EcomExpress
SHP59395,TXN00047026,2024-03-02,2024-03-08,Delivered,EcomExpress
SHP30977,TXN00054464,2024-02-25,2024-03-03,Delivered,Shadowfax
SHP84181,TXN00020117,2024-03-28,2024-03-30,Delivered,BlueDart
SHP27728,TXN00026653,2024-06-09,2024-06-18,Delivered,EcomExpress
SHP63135,TXN00097990,2024-06-02,2024-06-09,Delivered,Shadowfax
SHP65654,TXN00041953,2024-03-31,2024-04-08,Delivered,BlueDart
SHP77152,TXN00002181,2024-02-15,2024-02-21,Delivered,BlueDart
SHP49422,TXN00045008,2024-02-03,2024-02-08,Delivered,EcomExpress
SHP62480,TXN00030587,2024-04-23,2024-05-01,Delivered,Shadowfax
SHP75127,TXN00020757,2024-06-13,2024-06-19,Delivered,BlueDart
SHP39163,TXN00072750,2024-03-09,2024-03-19,Delivered,EcomExpress
SHP55102,TXN00017841,2024-01-04,2024-01-07,Delivered,Shadowfax
SHP77513,TXN00080168,2024-02-21,2024-02-28,Delivered,EcomExpress
SHP79591,TXN00095133,2024-02-02,2024-02-08,Delivered,BlueDart
SHP36608,TXN00095907,2024-06-07,2024-06-12,Delivered,BlueDart
SHP80588,TXN00040056,2024-05-19,2024-05-29,Delivered,BlueDart
SHP27250,TXN00022286,2024-05-26,2024-06-03,Delivered,BlueDart
SHP98783,TXN00093502,2024-03-21,2024-03-31,Delivered,BlueDart
SHP52971,TXN00041073,2024-04-08,2024-04-13,Delivered,BlueDart
SHP89420,TXN00042512,2024-03-30,2024-03-31,Delivered,BlueDart
SHP36254,TXN00009038,2024-05-07,2024-05-10,Delivered,Shadowfax
SHP27695,TXN00094949,2024-05-04,2024-05-06,Delivered,BlueDart
SHP11345,TXN00053322,2024-04-15,2024-04-23,Delivered,EcomExpress
SHP96921,TXN00040042,2024-04-23,2024-04-30,Delivered,Delhivery
SHP89430,TXN00007074,2024-03-31,2024-04-10,Delivered,BlueDart
SHP39561,TXN00046491,2024-05-13,2024-05-23,Delivered,Shadowfax
SHP28399,TXN00077944,2024-04-16,2024-04-20,Delivered,Shadowfax
SHP15612,TXN00017340,2024-05-06,2024-05-13,Delivered,BlueDart
SHP71122,TXN00026247,2024-04-29,2024-05-02,Delivered,Shadowfax
SHP54977,TXN00004991,2024-04-10,2024-04-11,Delivered,EcomExpress
SHP88263,TXN00091480,2024-03-18,2024-03-27,Delivered,EcomExpress
SHP66680,TXN00024330,2024-03-08,2024-03-13,Delivered,BlueDart
SHP23196,TXN00097260,2024-03-01,2024-03-03,Delivered,Delhivery
SHP53407,TXN00038920,2024-03-12,2024-03-20,Delivered,EcomExpress
SHP82977,TXN00067018,2024-02-24,2024-02-25,Delivered,Delhivery
SHP83857,TXN00040019,2024-05-24,2024-05-26,Delivered,Shadowfax
SHP16382,TXN00076356,2024-03-10,2024-03-14,Delivered,Shadowfax
SHP19659,TXN00079753,2024-06-01,2024-06-09,Delivered,EcomExpress
SHP59927,TXN00015362,2024-01-30,2024-02-01,Delivered,Shadowfax
SHP68906,TXN00019598,2024-05-05,2024-05-10,Delivered,Delhivery
SHP12395,TXN00031538,2024-02-22,2024-03-02,Delivered,BlueDart
SHP56452,TXN00011677,2024-04-14,2024-04-23,Delivered,BlueDart
SHP46084,TXN00013239,2024-06-24,2024-07-03,Delivered,Delhivery
SHP53267,TXN00075795,2024-06-12,2024-06-19,Delivered,Delhivery
SHP18645,TXN00076920,2024-02-07,2024-02-14,Delivered,Delhivery
SHP45356,TXN00092961,2024-03-19,2024-03-26,Delivered,BlueDart
SHP35992,TXN00037710,2024-05-31,2024-06-05,Delivered,BlueDart
SHP91082,TXN00004257,2024-03-27,2024-03-29,Delivered,Delhivery
SHP23026,TXN00016682,2024-01-19,2024-01-24,Delivered,EcomExpress
SHP50079,TXN00081221,2024-03-19,2024-03-22,Delivered,EcomExpress
SHP64163,TXN00090080,2024-04-09,2024-04-11,Delivered,BlueDart
SHP69769,TXN00055523,2024-04-17,2024-04-19,Delivered,Shadowfax
SHP11313,TXN00021799,2024-03-24,2024-03-25,Delivered,EcomExpress
SHP43833,TXN00041976,2024-02-10,2024-02-14,Delivered,EcomExpress
SHP99577,TXN00042427,2024-05-13,2024-05-19,Delivered,Delhivery
SHP36212,TXN00059689,2024-04-16,2024-04-24,Delivered,Delhivery
SHP90120,TXN00030527,2024-03-21,2024-03-27,Delivered,EcomExpress
SHP77751,TXN00093185,2024-05-12,2024-05-17,Delivered,EcomExpress
SHP98857,TXN00065804,2024-04-15,2024-04-19,Delivered,Delhivery
SHP25290,TXN00080682,2024-01-11,2024-01-19,Delivered,EcomExpress
SHP73040,TXN00031717,2024-03-05,2024-03-11,Delivered,EcomExpress
SHP19033,TXN00041816,2024-06-23,2024-06-29,Delivered,Delhivery
SHP36595,TXN00017858,2024-03-23,2024-04-02,Delivered,Shadowfax
SHP35150,TXN00051030,2024-03-18,2024-03-27,Delivered,Shadowfax
SHP88368,TXN00046308,2024-01-10,2024-01-14,Delivered,Delhivery
SHP98349,TXN00059432,2024-01-06,2024-01-09,Delivered,Shadowfax
SHP66423,TXN00063406,2024-03-30,2024-04-03,Delivered,EcomExpress
SHP70801,TXN00059810,2024-01-08,2024-01-16,Delivered,Delhivery
SHP21643,TXN00061859,2024-03-23,2024-04-01,Delivered,EcomExpress
SHP55033,TXN00002606,2024-01-12,2024-01-14,Delivered,BlueDart
SHP82631,TXN00072547,2024-06-30,2024-07-10,Delivered,EcomExpress
SHP52331,TXN00005203,2024-05-04,2024-05-08,Delivered,Shadowfax
SHP68347,TXN00046034,2024-06-24,2024-06-26,Delivered,BlueDart
SHP23939,TXN00020932,2024-04-16,2024-04-18,Delivered,Delhivery
SHP16463,TXN00096953,2024-01-27,2024-02-06,Delivered,Shadowfax
SHP67184,TXN00063484,2024-04-24,2024-05-02,Delivered,Delhivery
SHP80489,TXN00001781,2024-06-11,2024-06-16,Delivered,Shadowfax
SHP48377,TXN00034032,2024-03-01,2024-03-07,Delivered,EcomExpress
SHP99029,TXN00065441,2024-06-10,2024-06-18,Delivered,EcomExpress
SHP92676,TXN00048023,2024-01-12,2024-01-22,Delivered,EcomExpress
SHP32356,TXN00088922,2024-03-28,2024-04-04,Delivered,BlueDart
SHP49873,TXN00023233,2024-03-19,2024-03-28,Delivered,EcomExpress
SHP37266,TXN00065403,2024-03-21,2024-03-26,Delivered,EcomExpress
SHP55106,TXN00006460,2024-02-26,2024-03-06,Delivered,Delhivery
SHP19406,TXN00030516,2024-04-07,2024-04-17,Delivered,EcomExpress
SHP22509,TXN00023940,2024-05-20,2024-05-28,Delivered,BlueDart
SHP54608,TXN00081209,2024-05-25,2024-05-27,Delivered,BlueDart
SHP10282,TXN00019708,2024-01-18,2024-01-28,Delivered,Shadowfax
SHP51135,TXN00064035,2024-01-13,2024-01-15,Delivered,Shadowfax
SHP64522,TXN00093306,2024-02-02,2024-02-03,Delivered,Shadowfax
SHP99582,TXN00009106,2024-02-01,2024-02-08,Delivered,Delhivery
SHP50320,TXN00046243,2024-03-17,2024-03-19,Delivered,EcomExpress
SHP59840,TXN00059646,2024-03-03,2024-03-09,Delivered,Delhivery
SHP79616,TXN00049766,2024-04-22,2024-05-01,Delivered,EcomExpress
SHP26675,TXN00047224,2024-03-02,2024-03-07,Delivered,Delhivery
SHP37109,TXN00023993,2024-06-24,2024-06-29,Delivered,EcomExpress
SHP82046,TXN00054271,2024-04-09,2024-04-19,Delivered,Shadowfax
SHP56240,TXN00096287,2024-06-28,2024-07-02,Delivered,Shadowfax
SHP76080,TXN00031695,2024-03-29,2024-04-05,Delivered,Delhivery
SHP13376,TXN00076231,2024-02-04,2024-02-13,Delivered,Delhivery
SHP55841,TXN00023501,2024-06-17,2024-06-18,Delivered,Delhivery
SHP85601,TXN00041082,2024-04-15,2024-04-17,Delivered,BlueDart
SHP96001,TXN00027719,2024-01-26,2024-02-04,Delivered,EcomExpress
SHP12498,TXN00047535,2024-03-31,2024-04-10,Delivered,EcomExpress
SHP25644,TXN00097632,2024-01-05,2024-01-15,Delivered,EcomExpress
SHP73685,TXN00037448,2024-04-09,2024-04-14,Delivered,EcomExpress
SHP66645,TXN00040723,2024-04-10,2024-04-20,Delivered,EcomExpress
SHP91546,TXN00071902,2024-03-29,2024-04-04,Delivered,EcomExpress
SHP99528,TXN00014812,2024-03-31,2024-04-06,Delivered,EcomExpress
SHP19679,TXN00068286,2024-06-04,2024-06-06,Delivered,BlueDart
SHP94645,TXN00088386,2024-07-01,2024-07-05,Delivered,Delhivery
SHP30015,TXN00065270,2024-02-21,2024-02-23,Delivered,Delhivery
SHP63993,TXN00060781,2024-04-15,2024-04-23,Delivered,BlueDart
SHP65094,TXN00005100,2024-03-27,2024-03-30,Delivered,Shadowfax
SHP89375,TXN00003401,2024-01-22,2024-01-30,Delivered,Delhivery
SHP33348,TXN00025493,2024-03-25,2024-03-28,Delivered,Shadowfax
SHP44149,TXN00037282,2024-03-17,2024-03-25,Delivered,BlueDart
SHP94020,TXN00032770,2024-04-28,2024-05-03,Delivered,Delhivery
SHP83502,TXN00088863,2024-04-10,2024-04-15,Delivered,Delhivery
SHP52241,TXN00087054,2024-03-06,2024-03-14,Delivered,BlueDart
SHP44002,TXN00088438,2024-06-28,2024-07-07,Delivered,BlueDart
SHP94155,TXN00078171,2024-05-18,2024-05-24,Delivered,Shadowfax
SHP78143,TXN00092222,2024-02-27,2024-03-01,Delivered,EcomExpress
SHP13078,TXN00041356,2024-03-21,2024-03-23,Delivered,Shadowfax
SHP61596,TXN00074758,2024-02-25,2024-03-06,Delivered,EcomExpress
SHP23172,TXN00017166,2024-04-23,2024-04-27,Delivered,EcomExpress
SHP75356,TXN00022116,2024-06-10,2024-06-19,Delivered,BlueDart
SHP90719,TXN00093337,2024-01-30,2024-02-05,Delivered,Shadowfax
SHP45925,TXN00075217,2024-03-31,2024-04-06,Delivered,Delhivery
SHP96034,TXN00068554,2024-04-03,2024-04-09,Delivered,Shadowfax
SHP91694,TXN00069557,2024-01-30,2024-02-06,Delivered,EcomExpress
SHP99061,TXN00070205,2024-03-11,2024-03-18,Delivered,Delhivery
SHP63855,TXN00054019,2024-06-24,2024-07-03,Delivered,Shadowfax
SHP94009,TXN00065135,2024-01-13,2024-01-20,Delivered,Shadowfax
SHP11673,TXN00084291,2024-03-16,2024-03-22,Delivered,Shadowfax
SHP72803,TXN00009939,2024-05-10,2024-05-13,Delivered,Shadowfax
SHP27814,TXN00028219,2024-03-25,2024-03-26,Delivered,EcomExpress
SHP37272,TXN00069529,2024-06-01,2024-06-11,Delivered,BlueDart
SHP48821,TXN00035658,2024-01-02,2024-01-06,Delivered,EcomExpress
SHP46694,TXN00079479,2024-03-15,2024-03-20,Delivered,BlueDart
SHP93347,TXN00015088,2024-04-12,2024-04-14,Delivered,Delhivery
SHP90320,TXN00010817,2024-04-30,2024-05-08,Delivered,BlueDart
SHP23606,TXN00065483,2024-01-23,2024-01-27,Delivered,BlueDart
SHP78143,TXN00014101,2024-05-07,2024-05-13,Delivered,Shadowfax
SHP19353,TXN00065035,2024-03-15,2024-03-17,Delivered,BlueDart
SHP90081,TXN00074937,2024-04-06,2024-04-11,Delivered,BlueDart
SHP42217,TXN00041427,2024-02-05,2024-02-15,Delivered,BlueDart
SHP65566,TXN00017864,2024-05-19,2024-05-20,Delivered,Delhivery
SHP50141,TXN00082487,2024-04-12,2024-04-21,Delivered,BlueDart
SHP57920,TXN00049257,2024-05-02,2024-05-06,Delivered,Delhivery
SHP39672,TXN00058468,2024-01-29,2024-02-01,Delivered,Shadowfax
SHP60023,TXN00050248,2024-04-27,2024-04-30,Delivered,EcomExpress
SHP92192,TXN00022803,2024-04-27,2024-05-02,Delivered,EcomExpress
SHP88727,TXN00011613,2024-06-25,2024-07-05,Delivered,EcomExpress
SHP14460,TXN00012947,2024-02-16,2024-02-18,Delivered,BlueDart
SHP97750,TXN00025784,2024-01-05,2024-01-07,Delivered,BlueDart
SHP53049,TXN00004904,2024-06-16,2024-06-26,Delivered,Delhivery
SHP71504,TXN00011982,2024-04-06,2024-04-14,Delivered,Shadowfax
SHP49361,TXN00033023,2024-02-15,2024-02-20,Delivered,EcomExpress
SHP40964,TXN00004081,2024-02-19,2024-02-29,Delivered,Delhivery
SHP50974,TXN00085141,2024-03-11,2024-03-21,Delivered,BlueDart
SHP99013,TXN00013466,2024-04-05,2024-04-07,Delivered,Shadowfax
SHP35995,TXN00079323,2024-03-31,2024-04-02,Delivered,Delhivery
SHP12352,TXN00008573,2024-02-27,2024-03-07,Delivered,Delhivery
SHP63280,TXN00031183,2024-03-23,2024-03-27,Delivered,EcomExpress
SHP23371,TXN00028496,2024-02-18,2024-02-19,Delivered,Shadowfax
SHP65046,TXN00074527,2024-04-11,2024-04-17,Delivered,Shadowfax
SHP38258,TXN00013741,2024-01-19,2024-01-27,Delivered,BlueDart
SHP14643,TXN00018581,2024-04-30,2024-05-06,Delivered,Shadowfax
SHP24192,TXN00023344,2024-05-18,2024-05-28,Delivered,EcomExpress
SHP88836,TXN00060581,2024-01-16,2024-01-22,Delivered,EcomExpress
SHP90534,TXN00002439,2024-02-03,2024-02-07,Delivered,EcomExpress
SHP96869,TXN00046538,2024-03-21,2024-03-29,Delivered,Delhivery
SHP51533,TXN00089994,2024-04-25,2024-04-26,Delivered,Shadowfax
SHP31593,TXN00058207,2024-06-11,2024-06-15,Delivered,BlueDart
SHP43238,TXN00061415,2024-03-29,2024-04-07,Delivered,BlueDart
SHP32288,TXN00080435,2024-03-30,2024-04-05,Delivered,Delhivery
SHP97868,TXN00025286,2024-04-30,2024-05-03,Delivered,Shadowfax
SHP32061,TXN00065086,2024-03-04,2024-03-11,Delivered,BlueDart
SHP80310,TXN00060277,2024-04-09,2024-04-11,Delivered,BlueDart
SHP79569,TXN00023351,2024-04-08,2024-04-13,Delivered,EcomExpress
SHP11167,TXN00072191,2024-02-22,2024-02-25,Delivered,EcomExpress
SHP72471,TXN00068117,2024-03-09,2024-03-19,Delivered,BlueDart
SHP10254,TXN00066582,2024-05-23,2024-05-27,Delivered,Shadowfax
SHP57931,TXN00069241,2024-04-06,2024-04-12,Delivered,EcomExpress
SHP36189,TXN00060664,2024-03-31,2024-04-03,Delivered,BlueDart
SHP18139,TXN00014751,2024-02-12,2024-02-20,Delivered,Delhivery
SHP74540,TXN00054330,2024-01-07,2024-01-09,Delivered,BlueDart
SHP79234,TXN00072841,2024-06-10,2024-06-16,Delivered,EcomExpress
SHP16445,TXN00001470,2024-04-09,2024-04-17,Delivered,EcomExpress
SHP91881,TXN00098440,2024-05-06,2024-05-08,Delivered,BlueDart
SHP99477,TXN00023301,2024-02-29,2024-03-07,Delivered,Shadowfax
SHP58941,TXN00093947,2024-03-31,2024-04-01,Delivered,Shadowfax
SHP65596,TXN00023892,2024-04-23,2024-05-01,Delivered,Delhivery
SHP53578,TXN00005357,2024-06-27,2024-07-06,Delivered,Shadowfax
SHP18136,TXN00015931,2024-03-10,2024-03-15,Delivered,BlueDart
SHP45305,TXN00071496,2024-06-24,2024-06-30,Delivered,EcomExpress
SHP95793,TXN00080067,2024-01-09,2024-01-10,Delivered,EcomExpress
SHP43919,TXN00001397,2024-02-23,2024-02-29,Delivered,EcomExpress
SHP29905,TXN00073952,2024-02-06,2024-02-12,Delivered,Shadowfax
SHP83688,TXN00066186,2024-04-03,2024-04-05,Delivered,Delhivery
SHP10131,TXN00007669,2024-03-13,2024-03-18,Delivered,BlueDart
SHP14508,TXN00070600,2024-04-19,2024-04-24,Delivered,Delhivery
SHP31950,TXN00007613,2024-03-22,2024-03-23,Delivered,EcomExpress
SHP68038,TXN00012327,2024-01-25,2024-02-02,Delivered,EcomExpress
SHP55676,TXN00046495,2024-06-04,2024-06-10,Delivered,BlueDart
SHP10165,TXN00090505,2024-05-28,2024-06-03,Delivered,Delhivery
SHP26202,TXN00014570,2024-02-09,2024-02-18,Delivered,EcomExpress
SHP13206,TXN00048703,2024-03-02,2024-03-07,Delivered,BlueDart
SHP31579,TXN00039867,2024-03-25,2024-03-31,Delivered,Shadowfax
SHP75375,TXN00015109,2024-02-02,2024-02-08,Delivered,Shadowfax
SHP24969,TXN00096357,2024-05-06,2024-05-13,Delivered,Shadowfax
SHP99369,TXN00004202,2024-01-28,2024-02-07,Delivered,Delhivery
SHP64679,TXN00053222,2024-03-31,2024-04-04,Delivered,Shadowfax
SHP27269,TXN00027222,2024-04-15,2024-04-24,Delivered,Shadowfax
SHP62762,TXN00042026,2024-03-21,2024-03-26,Delivered,Delhivery
SHP10169,TXN00011184,2024-04-24,2024-05-01,Delivered,Delhivery
SHP24044,TXN00089091,2024-06-29,2024-07-07,Delivered,Shadowfax
SHP66755,TXN00029323,2024-06-30,2024-07-09,Delivered,Shadowfax
SHP94779,TXN00099854,2024-03-22,2024-03-26,Delivered,BlueDart
SHP58501,TXN00095399,2024-04-11,2024-04-16,Delivered,Delhivery
SHP82691,TXN00023657,2024-03-21,2024-03-22,Delivered,Shadowfax
SHP17621,TXN00018546,2024-03-28,2024-03-31,Delivered,Shadowfax
SHP10981,TXN00063329,2024-03-04,2024-03-14,Delivered,BlueDart
SHP42216,TXN00019161,2024-03-27,2024-03-29,Delivered,Shadowfax
SHP37838,TXN00000017,2024-04-04,2024-04-14,Delivered,BlueDart
SHP33146,TXN00075809,2024-03-27,2024-03-31,Delivered,BlueDart
SHP47410,TXN00098545,2024-05-19,2024-05-28,Delivered,BlueDart
SHP52517,TXN00078507,2024-04-07,2024-04-11,Delivered,BlueDart
SHP50755,TXN00096374,2024-05-26,2024-05-31,Delivered,BlueDart
SHP81854,TXN00020367,2024-04-01,2024-04-06,Delivered,Shadowfax
SHP32724,TXN00064108,2024-03-29,2024-04-06,Delivered,EcomExpress
SHP48835,TXN00009257,2024-02-06,2024-02-11,Delivered,EcomExpress
SHP98457,TXN00024981,2024-03-02,2024-03-09,Delivered,Shadowfax
SHP49788,TXN00029375,2024-03-03,2024-03-09,Delivered,Shadowfax
SHP52680,TXN00071365,2024-02-24,2024-03-04,Delivered,EcomExpress
SHP93128,TXN00021420,2024-05-19,2024-05-20,Delivered,Delhivery
SHP30520,TXN00068792,2024-05-16,2024-05-18,Delivered,Shadowfax
SHP55568,TXN00050266,2024-01-16,2024-01-19,Delivered,Delhivery
SHP40310,TXN00049647,2024-06-19,2024-06-27,Delivered,EcomExpress
SHP22907,TXN00092416,2024-03-09,2024-03-11,Delivered,BlueDart
SHP20089,TXN00086143,2024-04-27,2024-04-28,Delivered,EcomExpress
SHP73491,TXN00045138,2024-04-01,2024-04-09,Delivered,Shadowfax
SHP90708,TXN00014018,2024-06-24,2024-07-02,Delivered,Shadowfax
SHP93886,TXN00004418,2024-03-12,2024-03-19,Delivered,BlueDart
SHP26690,TXN00083079,2024-04-01,2024-04-05,Delivered,BlueDart
SHP83627,TXN00045785,2024-04-15,2024-04-18,Delivered,BlueDart
SHP73428,TXN00053542,2024-05-18,2024-05-28,Delivered,Shadowfax
SHP32121,TXN00021721,2024-03-11,2024-03-13,Delivered,EcomExpress
SHP45676,TXN00001399,2025-05-01,2025-05-10,Delivered,EcomExpress
SHP92967,TXN00018512,2024-06-11,2024-06-20,Delivered,EcomExpress
SHP36929,TXN00094667,2024-05-06,2024-05-07,Delivered,Shadowfax
SHP88380,TXN00058077,2024-03-21,2024-03-23,Delivered,EcomExpress
SHP96147,TXN00046668,2024-06-20,2024-06-22,Delivered,BlueDart
SHP72276,TXN00027542,2024-03-29,2024-04-02,Delivered,Shadowfax
SHP41179,TXN00098970,2024-02-06,2024-02-16,Delivered,BlueDart
SHP56028,TXN00041001,2024-05-19,2024-05-24,Delivered,EcomExpress
SHP35820,TXN00037317,2024-01-29,2024-01-31,Delivered,Delhivery
SHP18452,TXN00025874,2024-05-06,2024-05-12,Delivered,BlueDart
SHP82719,TXN00081631,2024-05-23,2024-05-29,Delivered,Shadowfax
SHP72565,TXN00068340,2024-03-20,2024-03-23,Delivered,EcomExpress
SHP68135,TXN00013987,2024-03-01,2024-03-09,Delivered,Shadowfax
SHP92023,TXN00038488,2024-04-22,2024-04-29,Delivered,BlueDart
SHP27489,TXN00003518,2024-01-16,2024-01-25,Delivered,EcomExpress
SHP10178,TXN00003626,2024-01-02,2024-01-03,Delivered,Shadowfax
SHP17969,TXN00025011,2024-04-02,2024-04-10,Delivered,Delhivery
SHP45350,TXN00069686,2024-05-20,2024-05-29,Delivered,Shadowfax
SHP10628,TXN00007355,2024-05-12,2024-05-20,Delivered,BlueDart
SHP13197,TXN00062597,2024-06-02,2024-06-12,Delivered,Delhivery
SHP53577,TXN00091196,2024-02-18,2024-02-27,Delivered,Shadowfax
SHP55917,TXN00090865,2024-02-13,2024-02-21,Delivered,Delhivery
SHP10659,TXN00085213,2024-03-28,2024-04-05,Delivered,Delhivery
SHP44004,TXN00017859,2024-04-07,2024-04-16,Delivered,BlueDart
SHP15809,TXN00048298,2024-03-09,2024-03-11,Delivered,Shadowfax
SHP95671,TXN00032962,2024-05-13,2024-05-23,Delivered,BlueDart
SHP24042,TXN00088809,2024-03-25,2024-03-26,Delivered,EcomExpress
SHP73041,TXN00095156,2024-02-26,2024-03-02,Delivered,EcomExpress
SHP41665,TXN00008186,2024-02-21,2024-02-27,Delivered,Delhivery
SHP39289,TXN00049975,2024-04-06,2024-04-14,Delivered,Delhivery
SHP57704,TXN00039740,2024-03-10,2024-03-16,Delivered,BlueDart
SHP66171,TXN00026730,2024-04-11,2024-04-12,Delivered,Delhivery
SHP99326,TXN00068059,2024-03-26,2024-03-27,Delivered,Shadowfax
SHP43889,TXN00000746,2024-03-21,2024-03-29,Delivered,BlueDart
SHP91401,TXN00038324,2024-03-29,2024-04-07,Delivered,BlueDart
SHP50600,TXN00057395,2024-03-29,2024-04-05,Delivered,Delhivery
SHP25781,TXN00034178,2024-01-18,2024-01-26,Delivered,EcomExpress
SHP98839,TXN00014883,2024-03-28,2024-04-05,Delivered,EcomExpress
SHP81272,TXN00008851,2024-03-28,2024-04-04,Delivered,BlueDart
SHP79116,TXN00050786,2024-03-04,2024-03-10,Delivered,EcomExpress
SHP76119,TXN00047200,2024-02-10,2024-02-18,Delivered,BlueDart
SHP25772,TXN00071248,2024-06-17,2024-06-20,Delivered,Shadowfax
SHP93130,TXN00050421,2024-04-12,2024-04-14,Delivered,Delhivery
SHP79685,TXN00005883,2024-07-01,2024-07-10,Delivered,Shadowfax
SHP18734,TXN00012467,2024-01-30,2024-02-04,Delivered,Shadowfax
SHP28986,TXN00032343,2024-03-13,2024-03-17,Delivered,Shadowfax
SHP88941,TXN00037846,2024-04-07,2024-04-12,Delivered,BlueDart
SHP35480,TXN00099967,2024-03-13,2024-03-23,Delivered,EcomExpress
SHP77400,TXN00092505,2024-05-27,2024-06-01,Delivered,Delhivery
SHP69421,TXN00013359,2024-03-04,2024-03-12,Delivered,EcomExpress
SHP13692,TXN00043752,2024-03-03,2024-03-11,Delivered,Shadowfax
SHP55365,TXN00005953,2024-04-14,2024-04-23,Delivered,Shadowfax
SHP18823,TXN00085308,2024-02-08,2024-02-10,Delivered,Shadowfax
SHP89471,TXN00024846,2024-06-02,2024-06-06,Delivered,Shadowfax
SHP41310,TXN00015653,2024-02-21,2024-02-27,Delivered,Delhivery
SHP24699,TXN00081050,2024-03-25,2024-03-30,Delivered,Delhivery
SHP79551,TXN00036540,2024-02-04,2024-02-09,Delivered,Shadowfax
SHP65053,TXN00011737,2024-04-18,2024-04-22,Delivered,EcomExpress
SHP55754,TXN00052070,2024-04-13,2024-04-17,Delivered,EcomExpress
SHP61222,TXN00073212,2024-04-06,2024-04-10,Delivered,EcomExpress
SHP34873,TXN00080765,2024-02-16,2024-02-22,Delivered,Shadowfax
SHP48710,TXN00090894,2024-04-07,2024-04-16,Delivered,EcomExpress
SHP30876,TXN00012852,2024-06-06,2024-06-15,Delivered,EcomExpress
SHP49042,TXN00046127,2024-07-01,2024-07-03,Delivered,Shadowfax
SHP88703,TXN00024176,2024-04-12,2024-04-13,Delivered,Shadowfax
SHP18193,TXN00047080,2024-05-24,2024-05-30,Delivered,BlueDart
SHP38500,TXN00090984,2024-02-23,2024-03-01,Delivered,BlueDart
SHP64706,TXN00016956,2024-02-05,2024-02-08,Delivered,BlueDart
SHP57098,TXN00011656,2024-06-21,2024-06-27,Delivered,BlueDart
SHP41949,TXN00035692,2024-04-16,2024-04-24,Delivered,EcomExpress
SHP38630,TXN00011942,2024-02-21,2024-02-27,Delivered,BlueDart
SHP12784,TXN00061798,2024-02-12,2024-02-21,Delivered,Shadowfax
SHP33686,TXN00005738,2024-01-10,2024-01-18,Delivered,BlueDart
SHP80602,TXN00008015,2024-05-15,2024-05-24,Delivered,Delhivery
SHP72468,TXN00059330,2024-05-19,2024-05-20,Delivered,Delhivery
SHP17051,TXN00042902,2024-03-29,2024-04-04,Delivered,Shadowfax
SHP97487,TXN00043089,2024-01-27,2024-02-05,Delivered,EcomExpress
SHP29852,TXN00099998,2024-03-31,2024-04-06,Delivered,EcomExpress
SHP84302,TXN00076383,2024-03-27,2024-03-29,Delivered,BlueDart
SHP12814,TXN00044416,2024-05-22,2024-05-30,Delivered,BlueDart
SHP53197,TXN00060155,2024-03-31,2024-04-07,Delivered,Delhivery
SHP27931,TXN00072066,2024-01-09,2024-01-11,Delivered,BlueDart
SHP77993,TXN00062394,2024-04-11,2024-04-17,Delivered,EcomExpress
SHP49634,TXN00098393,2024-06-24,2024-06-25,Delivered,Delhivery
SHP63894,TXN00005863,2024-03-24,2024-04-03,Delivered,Shadowfax
SHP98464,TXN00009354,2024-01-18,2024-01-24,Delivered,Delhivery
SHP66213,TXN00028693,2024-03-21,2024-03-26,Delivered,EcomExpress
SHP86399,TXN00035826,2024-02-27,2024-02-29,Delivered,Shadowfax
SHP33581,TXN00067132,2024-06-02,2024-06-08,Delivered,Delhivery
SHP52266,TXN00009860,2024-05-31,2024-06-08,Delivered,EcomExpress
SHP24080,TXN00018274,2024-04-27,2024-05-03,Delivered,Shadowfax
SHP19618,TXN00040841,2024-01-09,2024-01-11,Delivered,Delhivery
SHP10632,TXN00002661,2024-06-07,2024-06-17,Delivered,BlueDart
SHP73925,TXN00096172,2024-04-06,2024-04-10,Delivered,EcomExpress
SHP94435,TXN00090525,2024-02-25,2024-02-29,Delivered,Delhivery
