session_id,timestamp,event_type,product_id,user_id,device
SES496104,2024-01-05 02:23:00,search,,,Mobile
SES702626,2024-06-03 19:51:00,view_item,P0372,,Desktop
SES467982,2024-04-08 22:13:00,add_to_cart,P0276,,Mobile
SES199714,2024-01-05 07:30:00,view_item,P0185,,Tablet
SES796243,2024-04-11 04:21:00,search,P0444,U2295,Desktop
SES689850,2024-02-27 01:27:00,add_to_cart,P0185,,Desktop
SES693974,2024-05-31 18:48:00,view_item,P0483,U9395,Desktop
SES976777,2024-03-31 07:38:00,add_to_cart,,U9062,Tablet
SES125200,2024-05-03 19:12:00,view_item,P0100,U1437,Tablet
SES963271,2024-05-24 09:03:00,view_item,P0245,U859,Tablet
SES390161,2024-05-02 18:48:00,add_to_cart,,,Mobile
SES374646,2024-01-03 06:54:00,view_item,P0466,,Tablet
SES733153,2024-04-23 08:33:00,view_item,,,Mobile
SES127819,2024-03-26 18:58:00,search,P0277,,Desktop
SES809527,2024-04-29 09:42:00,view_item,,,Desktop
SES120957,2024-01-10 09:12:00,view_item,P0450,,Tablet
SES205289,2024-04-04 16:34:00,search,P0096,,Desktop
SES927890,2024-06-23 12:40:00,search,P0168,U1263,Desktop
SES327162,2024-05-19 08:24:00,view_item,P0396,,Mobile
SES414748,2024-05-20 09:25:00,view_item,P0427,,Tablet
SES322754,2024-03-28 09:54:00,view_item,P0281,,Desktop
SES790170,2024-04-27 20:36:00,remove_from_cart,,U8449,Desktop
SES673767,2024-04-19 16:59:00,view_item,P0304,U1913,Mobile
SES754546,2024-02-14 12:31:00,add_to_cart,P0458,,Tablet
SES415613,2024-03-01 10:41:00,add_to_cart,P0175,,Tablet
SES342851,2024-02-25 21:11:00,add_to_cart,P0208,U3804,Tablet
SES347457,2024-05-28 08:08:00,search,P0420,U219,Tablet
SES155928,2024-01-19 03:03:00,add_to_cart,P0193,,Mobile
SES625331,2024-01-22 11:37:00,view_item,P0398,,Desktop
SES981533,2024-06-23 11:33:00,view_item,,,Mobile
SES588147,2024-04-10 08:43:00,purchase,,,Mobile
SES197704,2024-03-06 17:38:00,add_to_cart,P0223,U7897,Desktop
SES111454,2024-06-03 14:59:00,view_item,,,Desktop
SES984246,2024-04-23 01:33:00,search,P0250,,Mobile
SES263415,2024-03-27 13:15:00,view_item,,,Tablet
SES557053,2024-02-25 09:43:00,view_item,,,Tablet
SES611749,2024-03-28 01:04:00,search,P0274,,Tablet
SES345223,2024-06-24 02:17:00,add_to_cart,P0247,,Desktop
SES226725,2024-04-16 03:17:00,view_item,P0244,U9847,Tablet
SES154847,2024-03-31 00:21:00,remove_from_cart,P0259,,Desktop
SES246230,2024-01-25 07:56:00,search,P0085,,Mobile
SES917103,2024-05-18 05:28:00,purchase,P0356,U9711,Mobile
SES176932,2024-03-17 05:17:00,view_item,P0413,,Desktop
SES372536,2024-04-14 03:50:00,search,P0267,,Desktop
SES559215,2024-01-18 09:45:00,search,P0163,,Desktop
SES397128,2024-05-01 10:37:00,view_item,,,Mobile
SES966291,2024-05-06 16:33:00,view_item,P0490,,Tablet
SES647058,2024-04-02 13:22:00,add_to_cart,P0091,U1793,Desktop
SES240965,2024-04-24 05:29:00,add_to_cart,P0119,,Tablet
SES417246,2024-05-19 05:34:00,search,P0102,U8297,Tablet
SES443681,2024-03-03 04:56:00,add_to_cart,P0010,,Desktop
SES250150,2024-06-23 22:30:00,view_item,P0068,,Mobile
SES718307,2024-03-20 02:51:00,view_item,P0468,U1349,Mobile
SES372907,2024-03-06 04:45:00,add_to_cart,,U6630,Tablet
SES691206,2024-06-17 23:06:00,view_item,P0102,,Mobile
SES680689,2024-01-25 14:36:00,view_item,P0309,,Desktop
SES870630,2024-03-05 12:48:00,view_item,P0468,,Tablet
SES863476,2024-04-06 21:22:00,add_to_cart,P0136,,Desktop
SES377096,2024-05-15 14:15:00,view_item,P0429,,Mobile
SES553267,2024-01-24 04:50:00,search,P0002,,Desktop
SES608891,2024-06-03 19:56:00,view_item,P0409,,Desktop
SES910792,2024-02-19 01:10:00,view_item,P0316,,Mobile
SES295701,2024-01-27 16:20:00,view_item,P0226,U9621,Desktop
SES149138,2024-06-25 11:20:00,search,P0341,,Mobile
SES507753,2024-05-28 09:19:00,view_item,P0463,U917,Desktop
SES319112,2024-02-13 01:05:00,view_item,P0346,,Mobile
SES183088,2024-04-05 04:27:00,purchase,P0084,U3162,Tablet
SES418521,2024-01-09 03:21:00,view_item,P0042,,Mobile
SES499867,2024-03-26 03:20:00,search,P0253,,Tablet
SES588180,2024-03-02 03:41:00,search,P0412,U8462,Tablet
SES551210,2024-03-17 17:07:00,search,P0137,,Mobile
SES177172,2024-05-27 07:49:00,add_to_cart,,,Tablet
SES314163,2024-06-02 05:31:00,view_item,P0045,U6025,Tablet
SES259075,2024-03-29 05:53:00,view_item,P0179,,Desktop
SES802115,2024-02-05 02:09:00,view_item,P0373,,Tablet
SES662142,2024-06-22 12:18:00,search,P0172,,Mobile
SES446674,2024-04-14 15:44:00,search,,,Tablet
SES479824,2024-04-10 09:45:00,view_item,P0144,,Tablet
SES158651,2024-05-27 02:41:00,view_item,P0062,,Tablet
SES634295,2024-04-11 22:32:00,view_item,P0480,,Desktop
SES600040,2024-03-22 21:51:00,view_item,P0405,U7820,Mobile
SES538277,2024-05-19 08:29:00,view_item,P0374,,Tablet
SES792275,2024-05-08 02:25:00,add_to_cart,P0090,U2751,Desktop
SES386248,2024-06-04 09:58:00,view_item,P0041,,Desktop
SES396970,2024-04-19 04:19:00,view_item,P0305,U2242,Mobile
SES462758,2024-03-03 10:52:00,view_item,P0444,U2103,Mobile
SES801302,2024-04-12 20:59:00,view_item,P0293,,Desktop
SES242886,2024-01-13 18:17:00,view_item,P0025,U1457,Tablet
SES365427,2024-03-16 18:09:00,view_item,P0082,U8198,Desktop
SES738088,2024-05-23 14:38:00,purchase,P0033,,Desktop
SES277036,2024-05-19 01:11:00,add_to_cart,P0093,U7070,Desktop
SES965602,2024-04-15 16:04:00,view_item,P0277,U6584,Tablet
SES378943,2024-05-13 22:41:00,remove_from_cart,,,Mobile
SES310997,2024-05-13 13:26:00,view_item,P0355,,Tablet
SES120679,2024-03-30 10:48:00,view_item,P0002,,Desktop
SES591831,2024-03-31 03:18:00,view_item,P0076,U8307,Desktop
SES135180,2024-04-07 21:28:00,view_item,P0146,,Tablet
SES628627,2024-05-29 02:27:00,view_item,P0416,,Mobile
SES463004,2024-02-24 21:36:00,view_item,P0355,,Desktop
SES653698,2024-02-18 12:40:00,view_item,P0327,,Desktop
SES980919,2024-02-22 20:01:00,add_to_cart,,U4064,Desktop
SES305973,2024-02-26 15:48:00,view_item,P0289,,Desktop
SES556769,2024-06-08 04:24:00,add_to_cart,P0039,,Tablet
SES676355,2024-05-03 03:58:00,remove_from_cart,,U3957,Mobile
SES197869,2024-04-10 11:07:00,add_to_cart,P0072,,Mobile
SES349249,2024-03-23 13:26:00,view_item,P0253,U7855,Mobile
SES401821,2024-05-31 05:43:00,view_item,P0274,,Mobile
SES504809,2024-03-01 19:00:00,view_item,P0391,,Mobile
SES204719,2024-03-16 18:11:00,search,P0226,U952,Tablet
SES643102,2024-01-24 11:37:00,view_item,P0180,U8164,Tablet
SES222704,2024-03-04 16:49:00,view_item,P0431,,Desktop
SES152160,2024-01-29 10:19:00,add_to_cart,P0068,,Mobile
SES282122,2024-01-14 06:07:00,view_item,P0416,,Mobile
SES142809,2024-03-30 18:29:00,search,,,Desktop
SES820191,2024-05-16 05:58:00,view_item,,U426,Mobile
SES872551,2024-01-08 10:14:00,view_item,P0454,,Mobile
SES745510,2024-03-24 15:36:00,view_item,P0172,,Tablet
SES242036,2024-04-30 21:48:00,view_item,,U8151,Tablet
SES870066,2024-03-20 05:59:00,view_item,P0037,,Tablet
SES538558,2024-02-08 00:12:00,add_to_cart,P0461,,Desktop
SES307597,2024-03-21 00:24:00,view_item,,,Desktop
SES890245,2024-02-17 15:01:00,view_item,,,Tablet
SES948168,2024-06-07 04:55:00,search,P0025,U2824,Desktop
SES108390,2024-05-22 08:46:00,view_item,P0046,U5773,Tablet
SES881189,2024-03-20 21:31:00,view_item,P0021,,Desktop
SES685210,2024-04-22 03:46:00,view_item,P0141,U3754,Tablet
SES555595,2024-03-11 10:57:00,remove_from_cart,,,Desktop
SES929261,2024-04-21 23:15:00,search,P0453,,Tablet
SES653639,2024-05-18 06:13:00,view_item,P0063,U6827,Desktop
SES959802,2024-01-27 13:44:00,add_to_cart,P0303,U1881,Mobile
SES661719,2024-06-05 11:50:00,remove_from_cart,P0431,,Tablet
SES219540,2024-03-04 02:28:00,view_item,P0344,U8996,Mobile
SES872626,2024-02-03 20:37:00,view_item,P0342,,Mobile
SES653154,2024-04-30 16:12:00,add_to_cart,P0271,,Mobile
SES525702,2024-02-10 09:10:00,remove_from_cart,P0340,U9826,Mobile
SES328022,2024-02-07 11:24:00,add_to_cart,P0065,,Tablet
SES402007,2024-06-24 07:22:00,view_item,P0361,,Mobile
SES575486,2024-05-28 19:43:00,add_to_cart,P0372,U1822,Desktop
SES644676,2024-05-05 03:46:00,view_item,P0239,U8639,Mobile
SES381369,2024-06-04 11:25:00,add_to_cart,P0322,,Mobile
SES146898,2024-04-23 03:17:00,view_item,P0096,,Tablet
SES304387,2024-01-09 23:31:00,remove_from_cart,,U8496,Desktop
SES819280,2024-04-19 13:55:00,add_to_cart,P0375,U976,Desktop
SES803793,2024-06-10 03:22:00,add_to_cart,P0441,U4210,Tablet
SES730830,2024-06-15 10:42:00,view_item,P0423,,Mobile
SES527343,2024-01-28 13:48:00,view_item,P0236,,Tablet
SES298385,2024-02-10 04:01:00,remove_from_cart,,,Tablet
SES747271,2024-03-02 14:22:00,search,P0427,,Desktop
SES988536,2024-05-06 03:28:00,view_item,P0414,,Tablet
SES123128,2024-03-21 22:02:00,add_to_cart,P0101,,Tablet
SES856249,2024-03-25 03:55:00,search,,,Mobile
SES875923,2024-05-27 02:55:00,add_to_cart,P0254,,Tablet
SES606370,2024-05-29 15:26:00,view_item,P0263,,Tablet
SES865610,2024-02-04 01:27:00,view_item,P0126,,Mobile
SES298954,2024-03-19 18:59:00,remove_from_cart,P0003,U7273,Desktop
SES876681,2024-05-05 01:02:00,search,P0243,,Tablet
SES960310,2024-01-22 18:37:00,view_item,,,Mobile
SES196984,2024-04-17 19:19:00,remove_from_cart,P0122,,Desktop
SES977384,2024-04-02 13:55:00,view_item,P0024,,Desktop
SES533382,2024-03-29 15:56:00,view_item,,U3735,Tablet
SES661036,2024-01-23 11:41:00,search,P0214,,Mobile
SES120727,2024-05-14 22:15:00,search,P0008,,Desktop
SES578529,2024-03-27 14:44:00,add_to_cart,P0135,U840,Desktop
SES690863,2024-01-01 23:16:00,view_item,P0243,U3154,Tablet
SES235886,2024-03-17 19:50:00,view_item,P0291,,Mobile
SES315990,2024-03-04 18:50:00,search,P0264,,Desktop
SES182444,2024-03-19 08:16:00,view_item,P0339,U7286,Desktop
SES535383,2024-03-06 06:17:00,view_item,,,Tablet
SES134918,2024-02-14 03:26:00,search,,U4323,Mobile
SES867068,2024-02-29 23:54:00,view_item,P0021,,Tablet
SES835969,2024-03-04 06:03:00,view_item,,,Desktop
SES845829,2024-03-26 01:10:00,remove_from_cart,P0106,,Desktop
SES642950,2024-03-24 00:02:00,add_to_cart,P0406,U5054,Tablet
SES564237,2024-04-01 00:08:00,view_item,P0261,,Tablet
SES215337,2024-01-31 17:33:00,add_to_cart,P0129,U4742,Mobile
SES696147,2024-05-09 14:46:00,view_item,P0010,,Mobile
SES199663,2024-04-07 12:12:00,add_to_cart,P0053,,Mobile
SES647076,2024-06-12 20:17:00,search,,U7775,Tablet
SES687851,2024-06-22 02:55:00,view_item,P0489,,Desktop
SES403800,2024-01-08 05:42:00,view_item,,,Tablet
SES176367,2024-04-23 12:47:00,view_item,P0083,U9158,Tablet
SES770638,2024-02-10 10:53:00,view_item,P0023,,Mobile
SES270122,2024-03-29 04:12:00,add_to_cart,,,Desktop
SES627413,2024-01-29 05:04:00,view_item,P0407,U9915,Mobile
SES920860,2024-04-18 15:32:00,view_item,P0484,U2814,Tablet
SES211201,2024-04-05 18:40:00,add_to_cart,P0025,,Mobile
SES313329,2024-03-01 21:33:00,add_to_cart,P0213,,Mobile
SES259074,2024-04-09 19:01:00,view_item,P0277,,Desktop
SES464884,2024-06-14 22:44:00,remove_from_cart,P0368,,Tablet
SES968652,2024-04-13 05:46:00,view_item,P0340,,Tablet
SES231439,2024-03-20 13:47:00,view_item,,U6812,Desktop
SES809957,2024-01-10 18:48:00,add_to_cart,P0470,U5977,Tablet
SES115059,2024-06-19 09:54:00,add_to_cart,P0256,,Tablet
SES944541,2024-03-27 22:49:00,add_to_cart,,,Tablet
SES384953,2024-01-30 09:36:00,view_item,,U512,Mobile
SES626691,2024-01-31 05:47:00,view_item,P0100,,Mobile
SES438092,2024-03-21 14:02:00,view_item,P0188,,Tablet
SES433819,2024-01-24 01:57:00,view_item,,,Desktop
SES463223,2024-06-20 07:35:00,view_item,P0093,,Mobile
SES461401,2024-02-19 02:35:00,add_to_cart,P0256,U6299,Tablet
SES684359,2024-04-10 13:35:00,add_to_cart,P0341,U128,Desktop
SES125255,2024-02-03 19:35:00,view_item,P0004,,Desktop
SES563967,2024-02-02 10:10:00,view_item,P0099,,Mobile
SES694263,2024-04-22 20:27:00,view_item,P0096,,Mobile
SES106899,2024-04-09 01:28:00,remove_from_cart,P0105,,Tablet
SES819722,2024-03-30 01:05:00,add_to_cart,P0337,,Desktop
SES767339,2024-02-05 01:14:00,view_item,P0348,U750,Mobile
SES479741,2024-03-19 04:52:00,view_item,P0033,U3845,Mobile
SES327399,2024-03-06 10:18:00,view_item,P0089,U858,Tablet
SES102007,2024-02-25 05:08:00,search,P0029,,Tablet
SES403108,2024-04-12 13:05:00,view_item,P0472,U4500,Mobile
SES449553,2024-04-27 02:41:00,search,P0160,,Tablet
SES588911,2024-05-06 21:07:00,view_item,P0333,U5510,Desktop
SES954744,2024-03-23 07:50:00,view_item,P0287,U5637,Mobile
SES523332,2024-04-16 22:35:00,search,P0085,U9993,Desktop
SES820509,2024-03-27 23:26:00,view_item,,,Mobile
SES168173,2024-02-01 00:35:00,view_item,P0191,,Mobile
SES653179,2024-04-13 11:39:00,view_item,,,Desktop
SES342549,2024-05-06 22:15:00,add_to_cart,P0194,,Desktop
SES767667,2024-03-28 19:20:00,view_item,,,Desktop
SES199527,2024-04-26 23:15:00,view_item,P0445,,Tablet
SES987451,2024-02-03 01:52:00,search,P0360,U943,Mobile
SES946839,2024-04-07 17:50:00,view_item,P0161,,Desktop
SES412930,2024-04-21 22:29:00,view_item,,,Mobile
SES928040,2024-02-26 10:36:00,search,P0139,U5146,Desktop
SES806516,2024-03-24 01:37:00,view_item,P0310,U8429,Desktop
SES535193,2024-06-10 03:11:00,view_item,,U5170,Mobile
SES891776,2024-05-18 03:11:00,add_to_cart,P0443,U6675,Tablet
SES366647,2024-04-23 09:07:00,add_to_cart,P0441,,Mobile
SES120095,2024-04-08 15:57:00,view_item,P0065,,Mobile
SES668671,2024-05-14 04:06:00,add_to_cart,P0336,,Tablet
SES777936,2024-04-03 08:35:00,view_item,P0334,U3644,Mobile
SES909538,2024-05-17 17:29:00,add_to_cart,P0146,,Desktop
SES563361,2024-04-01 09:18:00,view_item,P0097,U492,Desktop
SES756053,2024-05-08 17:48:00,view_item,P0092,,Tablet
SES951855,2024-05-02 01:27:00,add_to_cart,P0412,,Tablet
SES402948,2024-01-06 07:41:00,view_item,P0183,U6611,Mobile
SES455244,2024-01-09 11:45:00,add_to_cart,P0033,,Mobile
SES578235,2024-06-05 08:52:00,search,P0483,U619,Tablet
SES605665,2024-04-04 20:53:00,view_item,P0486,,Tablet
SES454238,2024-04-26 19:53:00,remove_from_cart,,U4025,Desktop
SES774892,2024-06-25 16:47:00,add_to_cart,,U8635,Desktop
SES161778,2024-04-08 02:32:00,add_to_cart,,U2119,Mobile
SES999466,2024-03-23 21:52:00,add_to_cart,P0478,,Tablet
SES570092,2024-05-14 23:06:00,add_to_cart,P0461,U4906,Desktop
SES438724,2024-03-23 12:08:00,purchase,P0101,,Tablet
SES267926,2024-06-12 01:14:00,view_item,P0316,,Desktop
SES369386,2024-01-17 04:25:00,purchase,P0021,,Desktop
SES371161,2024-05-16 03:55:00,search,P0187,,Tablet
SES494404,2024-06-16 13:30:00,view_item,P0027,U7005,Tablet
SES952615,2024-05-04 16:51:00,remove_from_cart,P0366,,Desktop
SES787226,2024-02-20 08:26:00,add_to_cart,P0325,,Desktop
SES189890,2024-01-25 19:24:00,view_item,P0001,,Tablet
SES269751,2024-05-02 01:43:00,view_item,P0146,,Mobile
SES573477,2024-04-18 03:35:00,purchase,P0064,,Tablet
SES414747,2024-03-07 21:53:00,view_item,P0362,U3194,Mobile
SES305869,2024-05-18 11:34:00,view_item,,U5541,Desktop
SES291833,2024-01-15 09:54:00,search,P0163,,Desktop
SES726299,2024-02-10 08:09:00,purchase,,,Tablet
SES320688,2024-06-30 22:00:00,purchase,P0452,,Mobile
SES392792,2024-04-08 14:48:00,view_item,P0000,U6887,Mobile
SES870270,2024-06-12 06:47:00,purchase,P0460,,Tablet
SES279562,2024-05-30 16:02:00,search,,,Desktop
SES536137,2024-04-24 12:23:00,search,P0260,,Tablet
SES553987,2024-01-13 13:02:00,view_item,P0250,U2436,Desktop
SES606874,2024-06-02 08:55:00,view_item,,U9834,Tablet
SES529420,2024-06-18 21:22:00,add_to_cart,P0094,,Tablet
SES628264,2024-01-14 14:31:00,add_to_cart,P0427,U8658,Mobile
SES403269,2024-06-01 08:58:00,view_item,P0276,,Desktop
SES656837,2024-01-12 15:20:00,remove_from_cart,P0412,,Desktop
SES665396,2024-04-20 08:35:00,search,,,Mobile
SES749339,2024-03-07 12:13:00,remove_from_cart,P0263,,Tablet
SES801782,2024-04-26 18:47:00,purchase,,,Mobile
SES257156,2024-03-26 12:17:00,add_to_cart,,,Desktop
SES320133,2024-03-03 06:41:00,view_item,P0367,,Desktop
SES791901,2024-05-11 06:49:00,view_item,P0373,,Desktop
SES372217,2024-02-02 22:11:00,search,P0314,,Mobile
SES140169,2024-04-10 01:49:00,view_item,P0362,,Desktop
SES412350,2024-03-21 12:26:00,view_item,P0145,,Tablet
SES945111,2024-02-04 04:05:00,search,P0015,U3908,Mobile
SES394983,2024-05-16 01:54:00,view_item,P0195,,Mobile
SES441876,2024-01-02 12:51:00,add_to_cart,P0100,U1926,Tablet
SES988013,2024-03-10 14:08:00,view_item,,,Desktop
SES393948,2024-03-28 02:05:00,add_to_cart,P0375,,Mobile
SES241734,2024-05-10 15:26:00,view_item,,,Mobile
SES107470,2024-06-01 20:04:00,search,P0223,,Desktop
SES156948,2024-01-28 18:31:00,view_item,,,Desktop
SES266510,2024-03-27 21:23:00,view_item,P0234,,Mobile
SES177237,2024-01-25 20:09:00,view_item,,,Mobile
SES804236,2024-01-05 09:01:00,purchase,P0081,U9098,Tablet
SES624953,2024-03-24 07:58:00,view_item,P0341,,Tablet
SES373646,2024-03-27 03:01:00,view_item,,U3961,Tablet
SES716541,2024-03-27 17:13:00,search,P0075,U1448,Desktop
SES510472,2024-04-23 06:44:00,view_item,P0265,U8457,Mobile
SES450385,2024-03-20 00:26:00,view_item,P0089,U1872,Desktop
SES877178,2024-04-26 17:25:00,view_item,P0233,,Tablet
SES491344,2024-04-05 23:21:00,view_item,P0284,U265,Tablet
SES266240,2024-01-12 16:40:00,view_item,P0117,,Mobile
SES719040,2024-03-24 13:30:00,view_item,P0257,,Tablet
SES669357,2024-04-11 06:12:00,add_to_cart,P0375,U1870,Desktop
SES433943,2024-05-01 20:07:00,view_item,P0136,U4439,Desktop
SES791203,2024-03-27 00:55:00,remove_from_cart,P0274,U6515,Mobile
SES269614,2024-05-18 01:05:00,view_item,,,Tablet
SES770677,2024-03-03 04:32:00,view_item,P0314,U6219,Mobile
SES773755,2024-06-09 09:31:00,view_item,P0245,,Mobile
SES695419,2024-04-09 19:55:00,view_item,,U732,Mobile
SES176930,2024-02-27 18:58:00,remove_from_cart,,,Desktop
SES420973,2024-01-26 01:41:00,view_item,P0028,,Mobile
SES117975,2024-03-24 22:58:00,view_item,P0056,,Desktop
SES487170,2024-01-14 14:17:00,view_item,P0036,U6605,Mobile
SES486786,2024-05-29 13:00:00,search,,,Tablet
SES787307,2024-06-11 12:16:00,view_item,P0049,U760,Mobile
SES406931,2024-05-19 22:01:00,add_to_cart,P0136,,Tablet
SES372442,2024-03-31 23:46:00,search,P0378,,Mobile
SES866571,2024-04-25 18:09:00,add_to_cart,P0032,,Desktop
SES230847,2024-04-04 22:09:00,remove_from_cart,,U3620,Mobile
SES218952,2024-01-24 06:49:00,add_to_cart,P0464,,Mobile
SES977612,2024-06-15 20:06:00,view_item,P0072,,Desktop
SES295459,2024-04-03 16:36:00,view_item,,U9004,Mobile
SES939254,2024-03-25 05:13:00,add_to_cart,P0057,,Mobile
SES359268,2024-03-21 11:51:00,view_item,P0288,U4067,Mobile
SES908356,2024-03-30 04:59:00,view_item,,U4247,Desktop
SES587734,2024-02-25 07:12:00,search,P0387,U7775,Mobile
SES528583,2024-03-01 16:46:00,view_item,P0234,,Desktop
SES473800,2024-01-03 02:05:00,search,P0189,,Tablet
SES394936,2024-01-24 23:02:00,view_item,P0214,,Mobile
SES954948,2024-04-07 08:46:00,add_to_cart,,U3328,Tablet
SES489342,2024-01-27 12:58:00,view_item,P0366,,Desktop
SES275151,2024-05-29 03:50:00,search,P0436,,Mobile
SES997142,2024-05-16 22:55:00,view_item,P0470,,Desktop
SES576424,2024-02-11 23:30:00,search,P0485,U6807,Tablet
SES155372,2024-04-06 11:37:00,search,P0354,,Mobile
SES424326,2024-01-11 05:32:00,search,P0377,U4309,Mobile
SES199721,2024-01-01 02:40:00,remove_from_cart,P0124,,Desktop
SES984256,2024-05-27 18:30:00,view_item,P0414,,Tablet
SES435624,2024-02-17 04:18:00,remove_from_cart,P0469,U7041,Desktop
SES603480,2024-04-07 15:21:00,add_to_cart,P0097,U7413,Desktop
SES633338,2024-02-02 05:31:00,search,,U2470,Mobile
SES200592,2024-06-23 22:21:00,search,P0397,,Tablet
SES183485,2024-01-25 12:28:00,view_item,,,Mobile
SES204490,2024-06-03 05:36:00,add_to_cart,P0095,U2004,Desktop
SES126286,2024-04-10 17:55:00,search,P0483,,Mobile
SES281623,2024-01-03 02:26:00,search,P0485,,Tablet
SES142894,2024-02-28 17:16:00,view_item,P0210,,Desktop
SES742979,2024-04-12 21:48:00,search,,,Tablet
SES723343,2024-04-10 15:37:00,add_to_cart,P0186,U2929,Desktop
SES230573,2024-06-19 04:12:00,search,P0186,U6968,Mobile
SES456187,2024-01-24 09:32:00,view_item,P0201,,Mobile
SES580111,2024-05-11 05:59:00,search,,,Tablet
SES800521,2024-03-29 02:13:00,view_item,,U3385,Mobile
SES551173,2024-06-27 06:50:00,view_item,P0213,U4078,Mobile
SES738569,2024-05-04 00:23:00,view_item,,,Mobile
SES598170,2024-01-17 03:46:00,view_item,P0494,,Tablet
SES381697,2024-05-29 13:49:00,view_item,P0125,,Mobile
SES802514,2024-01-07 06:34:00,view_item,P0216,U1000,Mobile
SES672598,2024-02-19 22:37:00,add_to_cart,P0221,,Desktop
SES900504,2024-02-22 23:30:00,view_item,P0059,,Tablet
SES831651,2024-04-16 01:11:00,view_item,,U156,Tablet
SES786329,2024-04-25 20:20:00,view_item,P0008,U8718,Desktop
SES108353,2024-03-27 15:54:00,view_item,P0200,,Desktop
SES238158,2024-06-29 22:59:00,remove_from_cart,,U1818,Mobile
SES326686,2024-03-31 13:48:00,remove_from_cart,,,Tablet
SES574895,2024-01-19 14:58:00,add_to_cart,P0311,U2378,Mobile
SES227101,2024-02-07 07:19:00,view_item,,,Desktop
SES880160,2024-06-23 14:03:00,add_to_cart,P0363,U2715,Desktop
SES257897,2024-01-21 05:17:00,view_item,P0253,,Mobile
SES184316,2024-04-29 00:49:00,view_item,P0145,,Desktop
SES163271,2024-04-20 19:00:00,view_item,P0408,U3554,Desktop
SES208845,2024-04-22 01:43:00,add_to_cart,,,Mobile
SES537612,2024-04-14 06:53:00,view_item,P0212,,Tablet
SES695346,2024-04-09 07:37:00,search,P0110,,Tablet
SES214025,2024-04-12 03:28:00,add_to_cart,,U7125,Tablet
SES614433,2024-03-17 10:44:00,view_item,P0091,,Tablet
SES229807,2024-06-25 20:12:00,view_item,,,Tablet
SES622639,2024-02-11 00:23:00,remove_from_cart,P0253,,Desktop
SES245946,2024-03-26 18:37:00,add_to_cart,P0009,U1782,Desktop
SES138286,2024-04-06 06:13:00,view_item,P0495,U8060,Tablet
SES577329,2024-04-10 04:37:00,remove_from_cart,P0430,U2481,Tablet
SES709969,2024-06-14 19:09:00,remove_from_cart,P0149,U4579,Mobile
SES607375,2024-04-12 00:07:00,add_to_cart,,,Desktop
SES653450,2024-06-26 23:33:00,purchase,P0464,,Tablet
SES904052,2024-01-16 22:24:00,add_to_cart,P0418,U9910,Tablet
SES151583,2024-06-01 18:08:00,search,P0214,U5962,Mobile
SES181074,2024-01-06 15:56:00,purchase,P0052,U9349,Tablet
SES917920,2024-02-05 07:14:00,search,P0296,,Tablet
SES556857,2024-01-11 01:12:00,remove_from_cart,,U2166,Mobile
SES276699,2024-03-20 20:37:00,purchase,P0002,,Desktop
SES349848,2024-05-09 07:12:00,view_item,P0018,U2004,Desktop
SES497246,2024-05-07 21:22:00,add_to_cart,P0256,U7949,Tablet
