transaction_id,date,store_id,customer_id,product_id,quantity,price,payment_method
TXN00061089,2024-06-30,ST002,CUST01415,P0056,5,40975,Debit Card
TXN00024167,2024-05-18,ST033,CUST07947,P0278,2,2306,UPI
TXN00050235,2024-06-01,ST017,CUST00778,P0352,4,9166,Debit Card
TXN00056875,2024-05-31,ST013,CUST09652,P0319,3,1353,Cash
TXN00065721,2024-04-11,ST016,CUST08405,P0323,3,407,Credit Card
TXN00012028,2024-03-25,ST023,CUST09039,P0176,2,27029,Debit Card
TXN00095873,2024-02-25,ST016,CUST02678,P0062,4,1931,Cash
TXN00020539,2024-05-09,ST033,CUST08924,P0186,3,7756,Credit Card
TXN00031358,2024-05-07,ST014,CUST08418,P0357,4,546,Debit Card
TXN00074402,2024-04-08,ST009,CUST09729,P0065,1,13971,Cash
TXN00089818,2024-02-25,ST021,CUST05157,P0295,5,152,Debit Card
TXN00088043,2024-02-07,ST028,CUST04240,P0486,5,2290,UPI
TXN00083625,2024-04-10,ST035,CUST01569,P0284,3,2763,Debit Card
TXN00063009,2024-04-11,ST002,CUST06198,P0029,3,1149,Cash
TXN00036819,2024-04-19,ST009,CUST09577,P0461,1,20737,Debit Card
TXN00013400,2024-06-28,ST017,CUST05366,P0460,3,402,UPI
TXN00055523,2024-04-16,ST036,CUST09339,P0474,5,296,Cash
TXN00085389,2024-04-04,ST005,CUST07402,P0410,1,9621,Credit Card
TXN00010243,2024-03-08,ST014,CUST08392,P0055,3,1208,Credit Card
TXN00097440,2024-02-22,ST035,CUST09877,P0141,4,7399,Cash
TXN00099890,2024-03-28,ST016,CUST07196,P0113,1,4162,Cash
TXN00077853,2024-03-27,ST000,CUST06651,P0000,5,111,UPI
TXN00032254,2024-01-03,ST048,CUST06730,P0322,4,663,Cash
TXN00029387,2024-05-02,ST030,CUST04033,P0423,4,2561,UPI
TXN00037331,2024-03-06,ST027,CUST04789,P0162,1,1623,UPI
TXN00005950,2024-01-31,ST031,CUST06609,P0203,1,861,Credit Card
TXN00049079,2024-02-25,ST006,CUST04093,P0309,3,1373,UPI
TXN00027375,2024-02-15,ST017,CUST04059,P0471,4,4533,Credit Card
TXN00079078,2024-04-13,ST024,CUST08551,P0465,2,21721,Credit Card
TXN00031052,2024-06-19,ST043,CUST08352,P0032,4,24674,Cash
TXN00091775,2024-02-01,ST033,CUST00016,P0211,3,668,Debit Card
TXN00013910,2024-05-30,ST042,CUST03232,P0016,5,1378,Cash
TXN00002730,2024-05-09,ST012,CUST04523,P0306,4,9556,Credit Card
TXN00008470,2024-02-16,ST037,CUST09598,P0442,1,3709,Credit Card
TXN00007768,2024-01-22,ST041,CUST01750,P0073,1,1249,UPI
TXN00075056,2024-01-15,ST018,CUST01043,P0412,5,198,Debit Card
TXN00053222,2024-03-30,ST013,CUST06615,P0019,2,2396,UPI
TXN00013695,2024-01-19,ST014,CUST08779,P0390,4,146,Credit Card
TXN00070430,2024-01-13,ST045,CUST03803,P0310,4,25585,Credit Card
TXN00018048,2024-01-07,ST044,CUST04046,P0476,3,1294,UPI
TXN00018059,2024-03-25,ST016,CUST06053,P0099,2,1465,Credit Card
TXN00022688,2024-02-03,ST030,CUST02002,P0388,3,1100,UPI
TXN00022432,2024-01-05,ST002,CUST02610,P0430,4,1644,Debit Card
TXN00065154,2024-02-22,ST034,CUST09513,P0497,3,1585,Credit Card
TXN00020560,2024-01-30,ST029,CUST06921,P0463,5,741,Debit Card
TXN00017667,2024-04-04,ST027,CUST00081,P0096,1,1119,UPI
TXN00054223,2024-04-07,ST030,CUST02750,P0088,5,4153,UPI
TXN00066929,2024-04-25,ST015,CUST05194,P0455,5,43440,Debit Card
TXN00091337,2024-02-25,ST015,CUST03696,P0459,5,1332,Debit Card
TXN00044605,2024-04-21,ST023,CUST08116,P0168,2,5115,UPI
TXN00047110,2024-01-07,ST023,CUST08815,P0233,5,16231,Cash
TXN00007882,2024-04-06,ST008,CUST01925,P0483,3,4232,Cash
TXN00026291,2024-03-03,ST016,CUST00551,P0397,3,226,Cash
TXN00040739,2024-01-18,ST027,CUST01427,P0386,5,6041,Cash
TXN00082885,2024-05-12,ST039,CUST04901,P0326,3,3883,Cash
TXN00063369,2024-04-27,ST045,CUST09757,P0032,2,24674,UPI
TXN00052146,2024-02-26,ST013,CUST07764,P0493,5,8950,UPI
TXN00019729,2024-04-21,ST005,CUST02876,P0297,1,826,Cash
TXN00092049,2024-02-21,ST020,CUST00814,P0396,4,4314,Credit Card
TXN00087739,2024-05-12,ST045,CUST05707,P0418,4,821,UPI
TXN00050229,2024-06-15,ST023,CUST01559,P0375,3,3566,Cash
TXN00024722,2024-03-28,ST037,CUST00780,P0370,1,1352,Debit Card
TXN00002258,2024-03-07,ST029,CUST05011,P0302,3,402,Credit Card
TXN00040286,2024-06-07,ST026,CUST09121,P0429,4,318,Credit Card
TXN00004529,2024-02-08,ST021,CUST09308,P0473,5,1759,UPI
TXN00012726,2024-05-22,ST047,CUST03154,P0199,3,1941,Cash
TXN00068125,2024-05-22,ST045,CUST08607,P0373,2,1668,Credit Card
TXN00011413,2024-01-21,ST002,CUST08036,P0306,4,9556,UPI
TXN00064649,2024-02-10,ST004,CUST03023,P0480,5,7518,UPI
TXN00085617,2024-01-28,ST028,CUST01099,P0291,4,17479,UPI
TXN00074139,2024-05-30,ST019,CUST08489,P0391,4,1392,UPI
TXN00028921,2024-04-13,ST019,CUST04738,P0277,4,4363,UPI
TXN00098420,2024-02-17,ST042,CUST09257,P0334,2,45961,Cash
TXN00059300,2024-04-09,ST013,CUST03328,P0038,5,37655,Cash
TXN00010439,2024-03-13,ST003,CUST06099,P0151,3,1462,Cash
TXN00095441,2024-01-31,ST048,CUST05145,P0421,1,1134,UPI
TXN00046943,2024-04-01,ST047,CUST00754,P0125,2,56,UPI
TXN00056201,2024-06-08,ST019,CUST09347,P0477,3,17644,Credit Card
TXN00064729,2024-02-10,ST004,CUST02365,P0303,5,1468,UPI
TXN00092117,2024-03-12,ST036,CUST09672,P0058,1,1906,Credit Card
TXN00057837,2024-02-28,ST031,CUST02999,P0317,3,1864,Cash
TXN00072840,2024-03-22,ST004,CUST01414,P0165,1,36524,Debit Card
TXN00069935,2024-02-28,ST046,CUST04578,P0351,3,4984,Credit Card
TXN00046219,2024-03-30,ST005,CUST04462,P0142,1,378,Credit Card
TXN00079732,2024-01-06,ST000,CUST07575,P0125,3,56,Debit Card
TXN00021611,2024-06-13,ST008,CUST01927,P0389,2,1186,Debit Card
TXN00067185,2024-02-13,ST037,CUST06049,P0478,5,39095,Cash
TXN00080698,2024-03-25,ST034,CUST07740,P0446,5,1286,UPI
TXN00022720,2024-04-10,ST034,CUST02144,P0384,1,690,Cash
TXN00014444,2024-03-14,ST012,CUST03178,P0135,5,9676,Debit Card
TXN00021665,2024-05-28,ST009,CUST04804,P0305,4,5705,Debit Card
TXN00038953,2024-01-25,ST019,CUST08550,P0283,3,993,Credit Card
TXN00053413,2024-03-22,ST033,CUST02406,P0325,2,351,Cash
TXN00032138,2024-06-23,ST035,CUST09664,P0497,2,1585,Cash
TXN00085302,2024-04-30,ST007,CUST02125,P0454,4,1766,Debit Card
TXN00075461,2024-04-05,ST040,CUST02605,P0107,4,2765,Debit Card
TXN00025218,2024-03-08,ST032,CUST08398,P0084,2,9971,Debit Card
TXN00012969,2024-02-19,ST000,CUST07683,P0493,1,8950,Debit Card
TXN00011391,2024-02-05,ST030,CUST00935,P0066,1,11181,Cash
TXN00073587,2024-03-24,ST021,CUST06731,P0262,3,3215,Cash
TXN00030524,2024-03-30,ST018,CUST03025,P0493,1,8950,UPI
TXN00072271,2024-03-21,ST025,CUST09719,P0245,5,775,Debit Card
TXN00004591,2024-02-13,ST040,CUST00000,P0213,2,1964,Cash
TXN00094942,2024-03-30,ST028,CUST03607,P0194,3,43502,UPI
TXN00077575,2024-03-20,ST005,CUST05988,P0043,5,1262,Credit Card
TXN00073046,2024-06-29,ST037,CUST01802,P0387,1,5584,Credit Card
TXN00000262,2024-01-30,ST005,CUST03878,P0459,2,1332,Debit Card
TXN00088920,2024-02-16,ST007,CUST08184,P0091,3,7742,UPI
TXN00094355,2024-04-05,ST043,CUST02385,P0317,4,1864,Cash
TXN00064814,2024-04-12,ST009,CUST03959,P0456,4,3836,UPI
TXN00040128,2024-06-24,ST009,CUST05944,P0018,4,25654,Cash
TXN00078606,2024-05-21,ST003,CUST02053,P0335,1,1868,Credit Card
TXN00082994,2024-01-10,ST038,,P0323,2,407,Debit Card
TXN00041353,2024-05-18,ST020,CUST03170,P0329,5,806,Debit Card
TXN00040229,2024-01-11,ST003,CUST08319,P0050,5,16968,UPI
TXN00027710,2024-04-18,ST020,CUST01769,P0035,5,746,Debit Card
TXN00039115,2024-03-19,ST037,CUST02051,P0028,4,553,Credit Card
TXN00027178,2024-01-18,ST049,CUST02273,P0065,2,13971,Cash
TXN00087127,2024-04-02,ST041,CUST01677,P0083,3,484,Cash
TXN00058967,2024-05-22,ST047,CUST02534,P0336,3,4406,Cash
TXN00040958,2024-03-16,ST021,CUST04507,P0295,2,152,Credit Card
TXN00040156,2024-06-05,ST033,CUST01944,P0373,1,1668,Cash
TXN00091163,2024-06-17,ST022,CUST03111,P0126,5,8595,UPI
TXN00060085,2024-02-24,ST023,CUST03428,P0037,5,845,Credit Card
TXN00015840,2024-04-09,ST032,CUST04424,P0194,3,43502,Credit Card
TXN00037669,2024-04-20,ST032,CUST02342,P0366,5,20906,UPI
TXN00048019,2024-02-07,ST039,CUST00648,P0422,4,6364,UPI
TXN00094260,2024-06-07,ST040,CUST01726,P0428,4,6926,Credit Card
TXN00028459,2024-03-10,ST026,CUST05737,P0386,2,6041,Credit Card
TXN00049067,2024-03-23,ST039,CUST08300,P0229,5,1759,Credit Card
TXN00001078,2024-02-16,ST024,CUST00860,P0071,2,318,Debit Card
TXN00019507,2024-06-08,ST004,CUST03530,P0053,5,902,Debit Card
TXN00019339,2024-03-29,ST048,CUST07387,P0349,1,22144,Debit Card
TXN00045417,2024-04-07,ST029,CUST01526,P0436,4,9148,UPI
TXN00019645,2024-06-21,ST011,CUST05878,P0127,5,1003,Cash
TXN00000858,2024-04-08,ST034,CUST01234,P0357,1,546,Debit Card
TXN00027401,2024-04-04,ST028,CUST00768,P0169,5,1250,Credit Card
TXN00010549,2024-02-03,ST013,CUST01106,P0327,4,2707,Cash
TXN00049295,2024-05-19,ST034,CUST00435,P0017,2,901,Credit Card
TXN00038439,2024-01-06,ST040,CUST07023,P0257,2,43102,Cash
TXN00012246,2024-01-07,ST022,CUST05726,P0335,3,1868,Cash
TXN00013034,2024-01-10,ST021,CUST07836,P0469,1,29040,UPI
TXN00080201,2024-01-21,ST026,CUST00710,P0444,3,324,Debit Card
TXN00014085,2024-03-26,ST043,CUST09206,P0396,4,4314,Credit Card
TXN00051546,2024-05-16,ST029,CUST09960,P0485,1,1318,Cash
TXN00058329,2024-02-06,ST028,CUST07989,P0160,4,106,UPI
TXN00013665,2024-06-05,ST030,CUST05161,P0314,1,7893,Debit Card
TXN00028257,2024-03-11,ST033,CUST05563,P0120,1,3688,Credit Card
TXN00095363,2024-02-20,ST030,CUST06945,P0192,5,248,Cash
TXN00036070,2024-04-07,ST029,CUST05969,P0200,2,1473,Credit Card
TXN00016664,2024-02-18,ST028,CUST05619,P0176,1,27029,Debit Card
TXN00070014,2024-04-26,ST000,CUST06079,P0287,2,48573,UPI
TXN00010000,2024-03-19,ST015,CUST07959,P0103,5,20129,Cash
TXN00052505,2024-06-25,ST037,CUST03452,P0443,2,1298,Cash
TXN00070835,2024-05-12,ST005,CUST05357,P0262,2,3215,UPI
TXN00065253,2024-01-08,ST016,CUST04466,P0155,3,42169,Credit Card
TXN00052956,2024-06-10,ST044,CUST07959,P0305,3,5705,Credit Card
TXN00089034,2024-03-23,ST031,CUST09103,P0435,5,6469,UPI
TXN00009868,2024-06-12,ST003,CUST05426,P0183,4,380,Credit Card
TXN00088280,2024-06-08,ST003,CUST08141,P0390,5,146,Credit Card
TXN00059815,2024-01-14,ST036,CUST03078,P0290,4,1164,UPI
TXN00036490,2024-02-21,ST029,CUST00742,P0173,3,29898,Debit Card
TXN00013325,2024-01-11,ST005,CUST07035,P0484,4,25996,UPI
TXN00021161,2024-01-17,ST034,CUST01431,P0461,2,20737,UPI
TXN00090419,2024-01-28,ST028,CUST09219,P0059,5,1447,UPI
TXN00003021,2024-03-24,ST041,CUST03924,P0292,2,2609,Cash
TXN00004106,2024-06-23,ST022,CUST07286,P0174,2,4215,Credit Card
TXN00004224,2024-04-10,ST031,CUST06980,P0075,5,394,UPI
TXN00049892,2024-02-11,ST016,CUST00449,P0057,2,1218,Credit Card
TXN00065420,2024-01-23,ST013,CUST02960,P0367,2,3138,Credit Card
TXN00082810,2024-03-12,ST026,CUST04529,P0364,4,884,UPI
TXN00079524,2024-04-01,ST015,CUST00430,P0069,5,35751,Cash
TXN00031798,2024-01-22,ST036,CUST09141,P0339,2,1042,Cash
TXN00033531,2024-03-21,ST000,CUST04761,P0379,3,17228,Cash
TXN00007140,2024-06-19,ST025,CUST02189,P0161,1,660,Cash
TXN00000108,2024-02-18,ST046,CUST08161,P0443,1,1298,UPI
TXN00004359,2024-02-09,ST032,CUST05902,P0351,3,4984,Debit Card
TXN00081980,2024-03-26,ST025,CUST03175,P0058,4,1906,UPI
TXN00027326,2024-03-30,ST036,CUST06185,P0482,4,30315,Credit Card
TXN00080880,2024-05-12,ST040,CUST01979,P0039,4,1562,UPI
TXN00026539,2024-03-08,ST027,CUST02434,P0122,2,4513,Credit Card
TXN00081978,2024-06-15,ST029,CUST04890,P0155,3,42169,Credit Card
TXN00055404,2024-05-24,ST018,CUST03292,P0228,3,3503,Cash
TXN00064013,2024-06-06,ST027,CUST00688,P0483,4,4232,UPI
TXN00063581,2024-04-06,ST038,CUST02615,P0235,1,458,Cash
TXN00083152,2024-06-09,ST008,CUST05553,P0462,1,5505,Debit Card
TXN00008899,2024-06-19,ST028,CUST00367,P0140,4,2757,Debit Card
TXN00057962,2024-05-25,ST048,CUST03310,P0317,5,1864,Credit Card
TXN00078793,2024-03-12,ST033,CUST04119,P0443,1,1298,Cash
TXN00069701,2024-02-15,ST001,CUST06180,P0111,4,32089,UPI
TXN00012756,2024-03-19,ST032,CUST08019,P0396,5,4314,UPI
TXN00078092,2024-02-19,ST010,CUST08249,P0254,2,3824,Credit Card
TXN00052929,2024-02-11,ST015,CUST07547,P0187,5,248,Cash
TXN00095250,2024-06-13,ST007,CUST00708,P0051,4,534,Cash
TXN00029107,2024-05-11,ST003,CUST03607,P0056,5,40975,Debit Card
TXN00007725,2024-01-30,ST015,CUST04870,P0032,5,24674,Debit Card
TXN00043897,2024-03-07,ST037,CUST03199,P0073,2,1249,Credit Card
TXN00013209,2024-06-01,ST009,CUST02220,P0124,3,1801,Credit Card
TXN00084562,2024-04-15,ST017,CUST07508,P0221,3,2104,Cash
TXN00013431,2024-06-17,ST023,CUST07937,P0453,3,1077,Cash
TXN00000698,2024-02-02,ST032,CUST04710,P0157,2,566,Cash
TXN00077329,2024-04-24,ST002,CUST07275,P0163,3,959,Debit Card
TXN00073281,2024-04-03,ST038,CUST01881,P0117,4,9501,Debit Card
TXN00079417,2024-06-14,ST045,CUST00094,P0360,2,1488,Debit Card
TXN00094372,2024-01-21,ST048,CUST08761,P0031,1,11984,Debit Card
TXN00043144,2024-03-03,ST044,CUST04612,P0415,4,4535,Credit Card
TXN00073564,2024-04-28,ST049,CUST03229,P0356,4,31195,Debit Card
TXN00093591,2024-04-18,ST043,CUST04863,P0496,2,640,Credit Card
TXN00063600,2024-04-11,ST016,CUST09212,P0141,4,7399,Cash
TXN00085897,2024-06-07,ST032,CUST07422,P0483,2,4232,Cash
TXN00034091,2024-02-25,ST028,CUST01329,P0329,1,806,Cash
TXN00099719,2024-06-13,ST016,CUST00084,P0183,4,380,Debit Card
TXN00041352,2024-02-14,ST036,CUST04690,P0128,3,35064,Credit Card
TXN00019988,2024-02-19,ST005,CUST01969,P0401,4,2176,UPI
TXN00084183,2024-03-15,ST004,CUST05043,P0052,3,261,UPI
TXN00040121,2024-01-18,ST011,CUST05801,P0018,1,25654,UPI
TXN00027137,2024-04-23,ST022,CUST00160,P0321,1,1532,Credit Card
TXN00012875,2024-03-24,ST035,CUST00071,P0175,2,3160,Debit Card
TXN00012232,2024-01-24,ST009,CUST08100,P0207,4,3873,UPI
TXN00071744,2024-04-09,ST021,CUST02089,P0358,4,1036,Debit Card
TXN00080520,2024-06-29,ST017,CUST01892,P0038,5,37655,Debit Card
TXN00016270,2024-03-20,ST039,CUST03455,P0315,4,200,Credit Card
TXN00071305,2024-03-20,ST046,CUST04371,P0195,5,2970,UPI
TXN00092671,2024-02-16,ST020,CUST07994,P0401,4,2176,Debit Card
TXN00018127,2024-06-30,ST036,CUST09650,P0094,3,355,Credit Card
TXN00087547,2024-04-12,ST026,CUST07281,P0254,2,3824,Debit Card
TXN00087587,2024-05-31,ST023,CUST08170,P0176,1,27029,UPI
TXN00074773,2024-04-12,ST047,CUST00507,P0499,4,2990,Credit Card
TXN00031338,2024-06-15,ST041,CUST08736,P0217,3,143,Credit Card
TXN00095763,2024-04-15,ST035,CUST06970,P0464,4,2257,Debit Card
TXN00043094,2024-06-17,ST047,CUST05515,P0216,4,11390,Debit Card
TXN00021528,2024-01-11,ST038,CUST02300,P0258,3,13308,Cash
TXN00073817,2024-04-05,ST034,CUST07850,P0365,2,374,UPI
TXN00046093,2024-06-05,ST042,CUST03186,P0108,1,42655,UPI
TXN00033012,2024-03-26,ST002,CUST00607,P0372,2,218,Credit Card
TXN00075905,2024-03-24,ST016,CUST09950,P0295,3,152,UPI
TXN00030652,2024-03-21,ST023,CUST09334,P0118,3,958,Cash
TXN00091128,2024-02-01,ST019,CUST05356,P0187,4,248,Cash
TXN00000064,2024-02-29,ST037,CUST08578,P0436,4,9148,UPI
TXN00007950,2024-06-20,ST023,CUST09117,P0137,5,6699,UPI
TXN00001164,2024-02-03,ST034,CUST01643,P0277,2,4363,Cash
TXN00074285,2024-05-15,ST049,CUST09423,P0082,5,659,Cash
TXN00049787,2024-06-17,ST043,CUST05321,P0055,1,1208,Cash
TXN00094164,2024-03-30,ST025,CUST01553,P0028,2,553,UPI
TXN00052573,2024-02-25,ST005,CUST04609,P0496,5,640,UPI
TXN00052484,2024-01-17,ST040,CUST00229,P0117,3,9501,Debit Card
TXN00030910,2024-02-01,ST025,CUST01563,P0001,1,1797,Credit Card
TXN00029264,2024-01-10,ST031,CUST08855,P0360,5,1488,Cash
TXN00063443,2024-05-17,ST035,CUST06444,P0208,1,254,Debit Card
TXN00087580,2024-05-09,ST013,CUST01919,P0497,4,1585,Debit Card
TXN00027625,2024-03-08,ST012,CUST09512,P0336,5,4406,Credit Card
TXN00077570,2024-02-08,ST035,CUST08800,P0178,1,4862,Debit Card
TXN00002775,2024-03-24,ST031,CUST02907,P0149,1,1527,UPI
TXN00049455,2024-06-30,ST027,CUST04357,P0131,2,23822,Cash
TXN00071586,2024-05-29,ST040,CUST09647,P0218,5,444,Debit Card
TXN00007180,2024-02-18,ST021,CUST06157,P0014,3,42417,Credit Card
TXN00072081,2024-03-07,ST026,CUST00645,P0111,5,32089,Debit Card
TXN00057800,2024-02-17,ST008,CUST06656,P0463,4,741,Debit Card
TXN00006426,2024-06-20,ST023,CUST03095,P0448,1,1409,Debit Card
TXN00028763,2024-05-18,ST019,CUST02580,P0061,5,1667,UPI
TXN00085315,2024-06-06,ST046,CUST08369,P0301,1,1196,Cash
TXN00024998,2024-04-16,ST012,CUST07959,P0379,4,17228,UPI
TXN00034668,2024-04-12,ST010,CUST08925,P0363,1,1421,Credit Card
TXN00039633,2024-02-20,ST018,CUST06211,P0415,4,4535,Credit Card
TXN00024685,2024-03-07,ST020,CUST02702,P0489,3,33166,UPI
TXN00017754,2024-01-26,ST046,CUST00225,P0108,1,42655,Credit Card
TXN00035788,2024-04-05,ST038,CUST03193,P0223,1,2916,Credit Card
TXN00008730,2024-02-07,ST014,CUST06149,P0273,3,584,Credit Card
TXN00008119,2024-04-04,ST020,CUST08196,P0263,1,38944,UPI
TXN00057599,2024-05-03,ST025,CUST05606,P0405,5,745,Cash
TXN00005099,2024-01-09,ST010,CUST07169,P0224,2,2003,Debit Card
TXN00064479,2024-05-09,ST001,CUST09979,P0269,5,4915,Cash
TXN00060699,2024-04-06,ST029,CUST05991,P0012,3,7384,Debit Card
TXN00042884,2024-01-27,ST018,CUST05712,P0210,5,569,Cash
TXN00054524,2024-06-13,ST031,CUST05868,P0105,3,49831,Debit Card
TXN00054424,2024-06-03,ST010,CUST09260,P0148,4,1399,Cash
TXN00099031,2024-06-29,ST017,CUST08788,P0308,1,2867,Credit Card
TXN00006263,2024-06-25,ST018,CUST08240,P0151,2,1462,Cash
TXN00008372,2024-03-21,ST002,CUST07092,P0350,2,1805,Debit Card
TXN00021754,2024-03-18,ST037,CUST01758,P0323,5,407,Debit Card
TXN00091968,2024-01-14,ST006,CUST03818,P0273,1,584,UPI
TXN00025300,2024-04-07,ST014,CUST08418,P0437,2,1543,Credit Card
TXN00085168,2024-03-30,ST024,CUST00275,P0204,3,5539,Cash
TXN00045010,2024-05-14,ST023,CUST09717,P0018,3,25654,UPI
TXN00040570,2024-01-19,ST038,CUST04965,P0403,1,447,Debit Card
TXN00044614,2024-01-09,ST024,CUST07037,P0000,5,111,UPI
TXN00053681,2024-04-26,ST035,CUST01782,P0344,4,22551,Debit Card
TXN00085789,2024-03-28,ST035,CUST07680,P0092,5,689,Debit Card
TXN00019215,2024-01-28,ST047,CUST05970,P0361,5,1536,Cash
TXN00055857,2024-02-21,ST028,CUST02252,P0132,5,2821,Cash
TXN00067422,2024-03-28,ST005,CUST09827,P0417,5,6292,Debit Card
TXN00097159,2024-04-12,ST002,CUST08329,P0231,3,15424,Credit Card
TXN00076961,2024-02-24,ST033,CUST05422,P0280,1,4123,UPI
TXN00048731,2024-03-28,ST018,CUST04363,P0010,1,6279,Cash
TXN00053656,2024-03-25,ST025,CUST04308,P0193,1,21807,Debit Card
TXN00058180,2024-06-19,ST016,CUST02631,P0139,2,4181,Cash
TXN00042505,2024-04-10,ST010,CUST06344,P0406,5,30868,UPI
TXN00038305,2024-03-28,ST043,CUST05514,P0404,4,627,Credit Card
TXN00079276,2024-03-28,ST008,CUST03961,P0158,4,4841,Credit Card
TXN00011207,2024-02-18,ST018,CUST08034,P0106,5,3178,Cash
TXN00023467,2024-03-20,ST000,CUST03727,P0307,2,14868,Credit Card
TXN00068478,2024-05-06,ST046,CUST05975,P0274,1,1174,Credit Card
TXN00029534,2024-03-24,ST001,CUST05814,P0201,2,21404,Cash
TXN00070204,2024-05-03,ST041,CUST00001,P0107,4,2765,Debit Card
TXN00000339,2024-01-21,ST045,CUST05896,P0033,2,2615,Cash
TXN00014495,2024-03-21,ST011,CUST04532,P0076,2,1350,Credit Card
TXN00021780,2024-03-15,ST018,CUST03525,P0383,1,2907,Credit Card
TXN00058587,2024-02-17,ST038,CUST05621,P0144,2,3187,UPI
TXN00032690,2024-03-23,ST023,CUST04071,P0304,1,1205,UPI
TXN00095388,2024-02-15,ST030,CUST06938,P0315,2,200,Debit Card
TXN00072586,2024-02-19,ST026,CUST05396,P0035,4,746,UPI
TXN00027085,2024-02-20,ST033,CUST01303,P0243,2,1236,Debit Card
TXN00073945,2024-02-14,ST039,CUST07446,P0499,3,2990,Debit Card
TXN00078046,2024-05-09,ST027,,P0274,4,1174,Credit Card
TXN00093806,2024-01-28,ST005,CUST07508,P0388,4,1100,Credit Card
TXN00008765,2024-05-21,ST018,CUST01528,P0078,3,1537,Debit Card
TXN00011587,2024-01-10,ST046,CUST01607,P0464,1,2257,Credit Card
TXN00045207,2024-02-19,ST030,CUST00673,P0436,1,9148,Debit Card
TXN00000033,2024-06-20,ST005,CUST02691,P0104,5,881,UPI
TXN00029614,2024-03-13,ST031,CUST00611,P0139,3,4181,Cash
TXN00094949,2024-05-03,ST026,CUST07474,P0496,3,640,Cash
TXN00057706,2024-02-08,ST029,CUST08492,P0008,3,4549,Debit Card
TXN00025599,2024-01-12,ST030,CUST05265,P0042,5,721,Debit Card
TXN00086105,2024-03-28,ST031,CUST02639,P0199,5,1941,Debit Card
TXN00054142,2024-03-08,ST011,CUST01013,P0127,4,1003,Credit Card
TXN00031727,2024-02-06,ST030,CUST03895,P0409,3,44312,Cash
TXN00032932,2024-05-02,ST025,CUST06156,P0105,4,49831,Cash
TXN00024366,2024-01-15,ST038,CUST09062,P0288,1,6988,UPI
TXN00030440,2024-04-14,ST023,CUST04189,P0166,5,2034,Cash
TXN00023562,2024-03-21,ST039,CUST06463,P0347,1,354,Debit Card
TXN00037201,2024-01-15,ST044,CUST00706,P0231,1,15424,UPI
TXN00054871,2024-06-20,ST039,CUST03100,P0040,2,883,UPI
TXN00007868,2024-03-16,ST036,CUST03968,P0190,5,2308,Debit Card
TXN00071670,2024-03-23,ST015,CUST05774,P0485,1,1318,UPI
TXN00096584,2024-06-19,ST027,CUST04750,P0181,2,133,Cash
TXN00089206,2024-03-31,ST034,CUST00714,P0306,1,9556,Debit Card
TXN00036479,2024-03-04,ST030,CUST09785,P0494,2,3336,UPI
TXN00097994,2024-01-08,ST038,CUST07681,P0481,2,281,Credit Card
TXN00069967,2024-05-16,ST049,CUST03035,P0186,3,7756,Credit Card
TXN00057278,2024-01-15,ST035,CUST06023,P0393,4,1125,UPI
TXN00026573,2024-02-22,ST014,CUST00080,P0251,1,696,Debit Card
TXN00036382,2024-05-25,ST019,CUST04911,P0350,5,1805,Debit Card
TXN00084861,2024-04-12,ST008,CUST08753,P0050,5,16968,Cash
TXN00013240,2024-02-19,ST042,CUST04601,P0204,2,5539,UPI
TXN00029550,2024-02-17,ST013,CUST07352,P0040,5,883,Debit Card
TXN00023637,2024-04-06,ST007,CUST09300,P0227,2,12725,Credit Card
TXN00028770,2024-06-13,ST020,CUST07283,P0348,1,1183,Debit Card
TXN00037362,2024-05-29,ST048,CUST03774,P0106,1,3178,Debit Card
TXN00020562,2024-04-06,ST048,CUST03470,P0344,2,22551,Credit Card
TXN00019885,2024-04-04,ST028,,P0145,4,20363,UPI
TXN00094411,2024-02-18,ST026,CUST04968,P0284,5,2763,UPI
TXN00099638,2024-05-19,ST015,CUST02950,P0383,2,2907,Credit Card
TXN00079787,2024-04-09,ST020,CUST05811,P0449,5,687,Debit Card
TXN00027386,2024-04-27,ST045,CUST05350,P0308,4,2867,Credit Card
TXN00022073,2024-01-01,ST015,CUST00355,P0360,1,1488,Debit Card
TXN00009223,2024-02-25,ST019,CUST00630,P0002,2,8084,Cash
TXN00092801,2024-04-01,ST045,CUST08319,P0209,1,38010,Credit Card
TXN00065676,2024-03-30,ST018,CUST03419,P0382,1,1499,Debit Card
TXN00004889,2024-04-27,ST038,CUST09626,P0139,4,4181,Debit Card
TXN00092076,2024-03-08,ST012,CUST06135,P0292,1,2609,UPI
TXN00084133,2024-01-21,ST014,CUST02822,P0498,2,12590,Credit Card
TXN00080947,2024-01-20,ST024,CUST07065,P0448,3,1409,Debit Card
TXN00040822,2024-03-30,ST019,CUST06897,P0347,3,354,Cash
TXN00070700,2024-06-30,ST033,CUST05205,P0377,2,1601,UPI
TXN00095534,2024-04-12,ST012,CUST03701,P0363,5,1421,Credit Card
TXN00028588,2024-04-17,ST032,CUST09185,P0365,3,374,UPI
TXN00075390,2024-04-21,ST019,CUST00274,P0449,5,687,Credit Card
TXN00016209,2024-03-11,ST015,CUST06431,P0435,5,6469,Cash
TXN00009666,2024-01-11,ST048,CUST01631,P0128,4,35064,UPI
TXN00060499,2024-04-18,ST038,CUST05484,P0130,3,3886,Debit Card
